continent,country,metric,year,value
Asia,Israel,lifeExp,1957,67.84
Asia,Israel,pop,1957,1944401.0
Asia,Israel,gdpPercap,1962,7105.630706
Asia,Israel,lifeExp,1962,69.39
Asia,Israel,pop,1962,2310904.0
Asia,Israel,gdpPercap,1967,8393.741404
Asia,Israel,lifeExp,1967,70.75
Asia,Israel,pop,1967,2693585.0
Asia,Israel,gdpPercap,1972,12786.93223
Asia,Israel,lifeExp,1972,71.63
Asia,Israel,pop,1972,3095893.0
Asia,Israel,gdpPercap,1977,13306.61921
Asia,Israel,lifeExp,1977,73.06
Asia,Israel,pop,1977,3495918.0
Asia,Israel,gdpPercap,1982,15367.0292
Asia,Israel,lifeExp,1982,74.45
Asia,Israel,pop,1982,3858421.0
Asia,Israel,gdpPercap,1987,17122.47986
Asia,Israel,lifeExp,1987,75.6
Asia,Israel,pop,1987,4203148.0
Asia,Israel,gdpPercap,1992,18051.52254
Asia,Israel,lifeExp,1992,76.93
Asia,Israel,pop,1992,4936550.0
Asia,Israel,gdpPercap,1997,20896.60924
Asia,Israel,lifeExp,1997,78.269
Asia,Israel,pop,1997,5531387.0
Asia,Israel,gdpPercap,2002,21905.59514
Asia,Israel,lifeExp,2002,79.696
Asia,Israel,pop,2002,6029529.0
Asia,Israel,gdpPercap,2007,25523.2771
Asia,Israel,lifeExp,2007,80.745
Asia,Israel,pop,2007,6426679.0
Asia,Japan,gdpPercap,1952,3216.956347
Asia,Japan,lifeExp,1952,63.03
Asia,Japan,pop,1952,86459025.0
Asia,Japan,gdpPercap,1957,4317.694365
Asia,Japan,lifeExp,1957,65.5
Asia,Japan,pop,1957,91563009.0
Asia,Japan,gdpPercap,1962,6576.649461
Asia,Japan,lifeExp,1962,68.73
Asia,Japan,pop,1962,95831757.0
Asia,Japan,gdpPercap,1967,9847.788607
Asia,Japan,lifeExp,1967,71.43
Asia,Japan,pop,1967,100825279.0
Asia,Japan,gdpPercap,1972,14778.78636
Asia,Japan,lifeExp,1972,73.42
Asia,Japan,pop,1972,107188273.0
Asia,Japan,gdpPercap,1977,16610.37701
Asia,Japan,lifeExp,1977,75.38
Asia,Japan,pop,1977,113872473.0
Asia,Japan,gdpPercap,1982,19384.10571
Asia,Japan,lifeExp,1982,77.11
Asia,Japan,pop,1982,118454974.0
Asia,Japan,gdpPercap,1987,22375.94189
Asia,Japan,lifeExp,1987,78.67
Asia,Japan,pop,1987,122091325.0
Asia,Japan,gdpPercap,1992,26824.89511
Asia,Japan,lifeExp,1992,79.36
Asia,Japan,pop,1992,124329269.0
Asia,Japan,gdpPercap,1997,28816.58499
Asia,Japan,lifeExp,1997,80.69
Asia,Japan,pop,1997,125956499.0
Asia,Japan,gdpPercap,2002,28604.5919
Asia,Japan,lifeExp,2002,82.0
Asia,Japan,pop,2002,127065841.0
Asia,Japan,gdpPercap,2007,31656.06806
Asia,Japan,lifeExp,2007,82.603
Asia,Japan,pop,2007,127467972.0
Asia,Jordan,gdpPercap,1952,1546.907807
Asia,Jordan,lifeExp,1952,43.158
Asia,Jordan,pop,1952,607914.0
Asia,Jordan,gdpPercap,1957,1886.080591
Asia,Jordan,lifeExp,1957,45.669
Asia,Jordan,pop,1957,746559.0
Asia,Jordan,gdpPercap,1962,2348.009158
Asia,Jordan,lifeExp,1962,48.126
Asia,Jordan,pop,1962,933559.0
Asia,Jordan,gdpPercap,1967,2741.796252
Asia,Jordan,lifeExp,1967,51.629
Asia,Jordan,pop,1967,1255058.0
Asia,Jordan,gdpPercap,1972,2110.856309
Asia,Jordan,lifeExp,1972,56.528
Asia,Jordan,pop,1972,1613551.0
Asia,Jordan,gdpPercap,1977,2852.351568
Asia,Jordan,lifeExp,1977,61.134
Asia,Jordan,pop,1977,1937652.0
Asia,Jordan,gdpPercap,1982,4161.415959
Asia,Jordan,lifeExp,1982,63.739
Asia,Jordan,pop,1982,2347031.0
Asia,Jordan,gdpPercap,1987,4448.679912
Asia,Jordan,lifeExp,1987,65.869
Asia,Jordan,pop,1987,2820042.0
Asia,Jordan,gdpPercap,1992,3431.593647
Asia,Jordan,lifeExp,1992,68.015
Asia,Jordan,pop,1992,3867409.0
Asia,Jordan,gdpPercap,1997,3645.379572
Asia,Jordan,lifeExp,1997,69.772
Asia,Jordan,pop,1997,4526235.0
Asia,Jordan,gdpPercap,2002,3844.917194
Asia,Jordan,lifeExp,2002,71.263
Asia,Jordan,pop,2002,5307470.0
Asia,Jordan,gdpPercap,2007,4519.461171
Asia,Jordan,lifeExp,2007,72.535
Asia,Jordan,pop,2007,6053193.0
Asia,Korea Dem. Rep.,gdpPercap,1952,1088.277758
Asia,Korea Dem. Rep.,lifeExp,1952,50.056
Asia,Korea Dem. Rep.,pop,1952,8865488.0
Asia,Korea Dem. Rep.,gdpPercap,1957,1571.134655
Asia,Korea Dem. Rep.,lifeExp,1957,54.081
Asia,Korea Dem. Rep.,pop,1957,9411381.0
Asia,Korea Dem. Rep.,gdpPercap,1962,1621.693598
Asia,Korea Dem. Rep.,lifeExp,1962,56.656
Asia,Korea Dem. Rep.,pop,1962,10917494.0
Asia,Korea Dem. Rep.,gdpPercap,1967,2143.540609
Asia,Korea Dem. Rep.,lifeExp,1967,59.942
Asia,Korea Dem. Rep.,pop,1967,12617009.0
Asia,Korea Dem. Rep.,gdpPercap,1972,3701.621503
Asia,Korea Dem. Rep.,lifeExp,1972,63.983
Asia,Korea Dem. Rep.,pop,1972,14781241.0
Asia,Korea Dem. Rep.,gdpPercap,1977,4106.301249
Asia,Korea Dem. Rep.,lifeExp,1977,67.159
Asia,Korea Dem. Rep.,pop,1977,16325320.0
Asia,Korea Dem. Rep.,gdpPercap,1982,4106.525293
Asia,Korea Dem. Rep.,lifeExp,1982,69.1
Asia,Korea Dem. Rep.,pop,1982,17647518.0
Asia,Korea Dem. Rep.,gdpPercap,1987,4106.492315
Asia,Korea Dem. Rep.,lifeExp,1987,70.647
Asia,Korea Dem. Rep.,pop,1987,19067554.0
Asia,Korea Dem. Rep.,gdpPercap,1992,3726.063507
Asia,Korea Dem. Rep.,lifeExp,1992,69.978
Asia,Korea Dem. Rep.,pop,1992,20711375.0
Asia,Korea Dem. Rep.,gdpPercap,1997,1690.756814
Asia,Korea Dem. Rep.,lifeExp,1997,67.727
Asia,Korea Dem. Rep.,pop,1997,21585105.0
Asia,Korea Dem. Rep.,gdpPercap,2002,1646.758151
Asia,Korea Dem. Rep.,lifeExp,2002,66.662
Asia,Korea Dem. Rep.,pop,2002,22215365.0
Asia,Korea Dem. Rep.,gdpPercap,2007,1593.06548
Asia,Korea Dem. Rep.,lifeExp,2007,67.297
Asia,Korea Dem. Rep.,pop,2007,23301725.0
Asia,Korea Rep.,gdpPercap,1952,1030.592226
Asia,Korea Rep.,lifeExp,1952,47.453
Asia,Korea Rep.,pop,1952,20947571.0
Asia,Korea Rep.,gdpPercap,1957,1487.593537
Asia,Korea Rep.,lifeExp,1957,52.681
Asia,Korea Rep.,pop,1957,22611552.0
Asia,Korea Rep.,gdpPercap,1962,1536.344387
Asia,Korea Rep.,lifeExp,1962,55.292
Asia,Korea Rep.,pop,1962,26420307.0
Asia,Korea Rep.,gdpPercap,1967,2029.228142
Asia,Korea Rep.,lifeExp,1967,57.716
Asia,Korea Rep.,pop,1967,30131000.0
Asia,Korea Rep.,gdpPercap,1972,3030.87665
Asia,Korea Rep.,lifeExp,1972,62.612
Asia,Korea Rep.,pop,1972,33505000.0
Asia,Korea Rep.,gdpPercap,1977,4657.22102
Asia,Korea Rep.,lifeExp,1977,64.766
Asia,Korea Rep.,pop,1977,36436000.0
Asia,Korea Rep.,gdpPercap,1982,5622.942464
Asia,Korea Rep.,lifeExp,1982,67.123
Asia,Korea Rep.,pop,1982,39326000.0
Asia,Korea Rep.,gdpPercap,1987,8533.088805
Asia,Korea Rep.,lifeExp,1987,69.81
Asia,Korea Rep.,pop,1987,41622000.0
Asia,Korea Rep.,gdpPercap,1992,12104.27872
Asia,Korea Rep.,lifeExp,1992,72.244
Asia,Korea Rep.,pop,1992,43805450.0
Asia,Korea Rep.,gdpPercap,1997,15993.52796
Asia,Korea Rep.,lifeExp,1997,74.647
Asia,Korea Rep.,pop,1997,46173816.0
Asia,Korea Rep.,gdpPercap,2002,19233.98818
Asia,Korea Rep.,lifeExp,2002,77.045
Asia,Korea Rep.,pop,2002,47969150.0
Asia,Korea Rep.,gdpPercap,2007,23348.13973
Asia,Korea Rep.,lifeExp,2007,78.623
Asia,Korea Rep.,pop,2007,49044790.0
Asia,Kuwait,gdpPercap,1952,108382.3529
Asia,Kuwait,lifeExp,1952,55.565
Asia,Kuwait,pop,1952,160000.0
Asia,Kuwait,gdpPercap,1957,113523.1329
Asia,Kuwait,lifeExp,1957,58.033
Asia,Kuwait,pop,1957,212846.0
Asia,Kuwait,gdpPercap,1962,95458.11176
Asia,Kuwait,lifeExp,1962,60.47
Asia,Kuwait,pop,1962,358266.0
Asia,Kuwait,gdpPercap,1967,80894.88326
Asia,Kuwait,lifeExp,1967,64.624
Asia,Kuwait,pop,1967,575003.0
Asia,Kuwait,gdpPercap,1972,109347.867
Asia,Kuwait,lifeExp,1972,67.712
Asia,Kuwait,pop,1972,841934.0
Asia,Kuwait,gdpPercap,1977,59265.47714
Asia,Kuwait,lifeExp,1977,69.343
Asia,Kuwait,pop,1977,1140357.0
Asia,Kuwait,gdpPercap,1982,31354.03573
Asia,Kuwait,lifeExp,1982,71.309
Asia,Kuwait,pop,1982,1497494.0
Asia,Kuwait,gdpPercap,1987,28118.42998
Asia,Kuwait,lifeExp,1987,74.174
Asia,Kuwait,pop,1987,1891487.0
Asia,Kuwait,gdpPercap,1992,34932.91959
Asia,Kuwait,lifeExp,1992,75.19
Asia,Kuwait,pop,1992,1418095.0
Asia,Kuwait,gdpPercap,1997,40300.61996
Asia,Kuwait,lifeExp,1997,76.156
Asia,Kuwait,pop,1997,1765345.0
Asia,Kuwait,gdpPercap,2002,35110.10566
Asia,Kuwait,lifeExp,2002,76.904
Asia,Kuwait,pop,2002,2111561.0
Asia,Kuwait,gdpPercap,2007,47306.98978
Asia,Kuwait,lifeExp,2007,77.588
Asia,Kuwait,pop,2007,2505559.0
Asia,Lebanon,gdpPercap,1952,4834.804067
Asia,Lebanon,lifeExp,1952,55.928
Asia,Lebanon,pop,1952,1439529.0
Asia,Lebanon,gdpPercap,1957,6089.786934
Asia,Lebanon,lifeExp,1957,59.489
Asia,Lebanon,pop,1957,1647412.0
Asia,Lebanon,gdpPercap,1962,5714.560611
Asia,Lebanon,lifeExp,1962,62.094
Asia,Lebanon,pop,1962,1886848.0
Asia,Lebanon,gdpPercap,1967,6006.983042
Asia,Lebanon,lifeExp,1967,63.87
Asia,Lebanon,pop,1967,2186894.0
Asia,Lebanon,gdpPercap,1972,7486.384341
Asia,Lebanon,lifeExp,1972,65.421
Asia,Lebanon,pop,1972,2680018.0
Asia,Lebanon,gdpPercap,1977,8659.696836
Asia,Lebanon,lifeExp,1977,66.099
Asia,Lebanon,pop,1977,3115787.0
Asia,Lebanon,gdpPercap,1982,7640.519521
Asia,Lebanon,lifeExp,1982,66.983
Asia,Lebanon,pop,1982,3086876.0
Asia,Lebanon,gdpPercap,1987,5377.091329
Asia,Lebanon,lifeExp,1987,67.926
Asia,Lebanon,pop,1987,3089353.0
Asia,Lebanon,gdpPercap,1992,6890.806854
Asia,Lebanon,lifeExp,1992,69.292
Asia,Lebanon,pop,1992,3219994.0
Asia,Lebanon,gdpPercap,1997,8754.96385
Asia,Lebanon,lifeExp,1997,70.265
Asia,Lebanon,pop,1997,3430388.0
Asia,Lebanon,gdpPercap,2002,9313.93883
Asia,Lebanon,lifeExp,2002,71.028
Asia,Lebanon,pop,2002,3677780.0
Asia,Lebanon,gdpPercap,2007,10461.05868
Asia,Lebanon,lifeExp,2007,71.993
Asia,Lebanon,pop,2007,3921278.0
Asia,Malaysia,gdpPercap,1952,1831.132894
Asia,Malaysia,lifeExp,1952,48.463
Asia,Malaysia,pop,1952,6748378.0
Asia,Malaysia,gdpPercap,1957,1810.066992
Asia,Malaysia,lifeExp,1957,52.102
Asia,Malaysia,pop,1957,7739235.0
Asia,Malaysia,gdpPercap,1962,2036.884944
Asia,Malaysia,lifeExp,1962,55.737
Asia,Malaysia,pop,1962,8906385.0
Asia,Malaysia,gdpPercap,1967,2277.742396
Asia,Malaysia,lifeExp,1967,59.371
Asia,Malaysia,pop,1967,10154878.0
Asia,Malaysia,gdpPercap,1972,2849.09478
Asia,Malaysia,lifeExp,1972,63.01
Asia,Malaysia,pop,1972,11441462.0
Asia,Malaysia,gdpPercap,1977,3827.921571
Asia,Malaysia,lifeExp,1977,65.256
Asia,Malaysia,pop,1977,12845381.0
Asia,Malaysia,gdpPercap,1982,4920.355951
Asia,Malaysia,lifeExp,1982,68.0
Asia,Malaysia,pop,1982,14441916.0
Asia,Malaysia,gdpPercap,1987,5249.802653
Asia,Malaysia,lifeExp,1987,69.5
Asia,Malaysia,pop,1987,16331785.0
Asia,Malaysia,gdpPercap,1992,7277.912802
Asia,Malaysia,lifeExp,1992,70.693
Asia,Malaysia,pop,1992,18319502.0
Asia,Malaysia,gdpPercap,1997,10132.90964
Asia,Malaysia,lifeExp,1997,71.938
Asia,Malaysia,pop,1997,20476091.0
Asia,Malaysia,gdpPercap,2002,10206.97794
Asia,Malaysia,lifeExp,2002,73.044
Asia,Malaysia,pop,2002,22662365.0
Asia,Malaysia,gdpPercap,2007,12451.6558
Asia,Malaysia,lifeExp,2007,74.241
Asia,Malaysia,pop,2007,24821286.0
Asia,Mongolia,gdpPercap,1952,786.5668575
Asia,Mongolia,lifeExp,1952,42.244
Asia,Mongolia,pop,1952,800663.0
Asia,Mongolia,gdpPercap,1957,912.6626085
Asia,Mongolia,lifeExp,1957,45.248
Asia,Mongolia,pop,1957,882134.0
Asia,Mongolia,gdpPercap,1962,1056.353958
Asia,Mongolia,lifeExp,1962,48.251
Asia,Mongolia,pop,1962,1010280.0
Asia,Mongolia,gdpPercap,1967,1226.04113
Asia,Mongolia,lifeExp,1967,51.253
Asia,Mongolia,pop,1967,1149500.0
Asia,Mongolia,gdpPercap,1972,1421.741975
Asia,Mongolia,lifeExp,1972,53.754
Asia,Mongolia,pop,1972,1320500.0
Asia,Mongolia,gdpPercap,1977,1647.511665
Asia,Mongolia,lifeExp,1977,55.491
Asia,Mongolia,pop,1977,1528000.0
Asia,Mongolia,gdpPercap,1982,2000.603139
Asia,Mongolia,lifeExp,1982,57.489
Asia,Mongolia,pop,1982,1756032.0
Asia,Mongolia,gdpPercap,1987,2338.008304
Asia,Mongolia,lifeExp,1987,60.222
Asia,Mongolia,pop,1987,2015133.0
Asia,Mongolia,gdpPercap,1992,1785.402016
Asia,Mongolia,lifeExp,1992,61.271
Asia,Mongolia,pop,1992,2312802.0
Asia,Mongolia,gdpPercap,1997,1902.2521
Asia,Mongolia,lifeExp,1997,63.625
Asia,Mongolia,pop,1997,2494803.0
Asia,Mongolia,gdpPercap,2002,2140.739323
Asia,Mongolia,lifeExp,2002,65.033
Asia,Mongolia,pop,2002,2674234.0
Asia,Mongolia,gdpPercap,2007,3095.772271
Asia,Mongolia,lifeExp,2007,66.803
Asia,Mongolia,pop,2007,2874127.0
Asia,Myanmar,gdpPercap,1952,331.0
Asia,Myanmar,lifeExp,1952,36.319
Asia,Myanmar,pop,1952,20092996.0
Asia,Myanmar,gdpPercap,1957,350.0
Asia,Myanmar,lifeExp,1957,41.905
Asia,Myanmar,pop,1957,21731844.0
Asia,Myanmar,gdpPercap,1962,388.0
Asia,Myanmar,lifeExp,1962,45.108
Asia,Myanmar,pop,1962,23634436.0
Asia,Myanmar,gdpPercap,1967,349.0
Asia,Myanmar,lifeExp,1967,49.379
Asia,Myanmar,pop,1967,25870271.0
Asia,Myanmar,gdpPercap,1972,357.0
Asia,Myanmar,lifeExp,1972,53.07
Asia,Myanmar,pop,1972,28466390.0
Asia,Myanmar,gdpPercap,1977,371.0
Asia,Myanmar,lifeExp,1977,56.059
Asia,Myanmar,pop,1977,31528087.0
Asia,Myanmar,gdpPercap,1982,424.0
Asia,Myanmar,lifeExp,1982,58.056
Asia,Myanmar,pop,1982,34680442.0
Asia,Myanmar,gdpPercap,1987,385.0
Asia,Myanmar,lifeExp,1987,58.339
Asia,Myanmar,pop,1987,38028578.0
Asia,Myanmar,gdpPercap,1992,347.0
Asia,Myanmar,lifeExp,1992,59.32
Asia,Myanmar,pop,1992,40546538.0
Asia,Myanmar,gdpPercap,1997,415.0
Asia,Myanmar,lifeExp,1997,60.328
Asia,Myanmar,pop,1997,43247867.0
Asia,Myanmar,gdpPercap,2002,611.0
Asia,Myanmar,lifeExp,2002,59.908
Asia,Myanmar,pop,2002,45598081.0
Asia,Myanmar,gdpPercap,2007,944.0
Asia,Myanmar,lifeExp,2007,62.069
Asia,Myanmar,pop,2007,47761980.0
Asia,Nepal,gdpPercap,1952,545.8657229
Asia,Nepal,lifeExp,1952,36.157
Asia,Nepal,pop,1952,9182536.0
Asia,Nepal,gdpPercap,1957,597.9363558
Asia,Nepal,lifeExp,1957,37.686
Asia,Nepal,pop,1957,9682338.0
Asia,Nepal,gdpPercap,1962,652.3968593
Asia,Nepal,lifeExp,1962,39.393
Asia,Nepal,pop,1962,10332057.0
Asia,Nepal,gdpPercap,1967,676.4422254
Asia,Nepal,lifeExp,1967,41.472
Asia,Nepal,pop,1967,11261690.0
Asia,Nepal,gdpPercap,1972,674.7881296
Asia,Nepal,lifeExp,1972,43.971
Asia,Nepal,pop,1972,12412593.0
Asia,Nepal,gdpPercap,1977,694.1124398
Asia,Nepal,lifeExp,1977,46.748
Asia,Nepal,pop,1977,13933198.0
Asia,Nepal,gdpPercap,1982,718.3730947
Asia,Nepal,lifeExp,1982,49.594
Asia,Nepal,pop,1982,15796314.0
Asia,Nepal,gdpPercap,1987,775.6324501
Asia,Nepal,lifeExp,1987,52.537
Asia,Nepal,pop,1987,17917180.0
Asia,Nepal,gdpPercap,1992,897.7403604
Asia,Nepal,lifeExp,1992,55.727
Asia,Nepal,pop,1992,20326209.0
Asia,Nepal,gdpPercap,1997,1010.892138
Asia,Nepal,lifeExp,1997,59.426
Asia,Nepal,pop,1997,23001113.0
Asia,Nepal,gdpPercap,2002,1057.206311
Asia,Nepal,lifeExp,2002,61.34
Asia,Nepal,pop,2002,25873917.0
Asia,Nepal,gdpPercap,2007,1091.359778
Asia,Nepal,lifeExp,2007,63.785
Asia,Nepal,pop,2007,28901790.0
Asia,Oman,gdpPercap,1952,1828.230307
Asia,Oman,lifeExp,1952,37.578
Asia,Oman,pop,1952,507833.0
Asia,Oman,gdpPercap,1957,2242.746551
Asia,Oman,lifeExp,1957,40.08
Asia,Oman,pop,1957,561977.0
Asia,Oman,gdpPercap,1962,2924.638113
Asia,Oman,lifeExp,1962,43.165
Asia,Oman,pop,1962,628164.0
Asia,Oman,gdpPercap,1967,4720.942687
Asia,Oman,lifeExp,1967,46.988
Asia,Oman,pop,1967,714775.0
Asia,Oman,gdpPercap,1972,10618.03855
Asia,Oman,lifeExp,1972,52.143
Asia,Oman,pop,1972,829050.0
Asia,Oman,gdpPercap,1977,11848.34392
Asia,Oman,lifeExp,1977,57.367
Asia,Oman,pop,1977,1004533.0
Asia,Oman,gdpPercap,1982,12954.79101
Asia,Oman,lifeExp,1982,62.728
Asia,Oman,pop,1982,1301048.0
Asia,Oman,gdpPercap,1987,18115.22313
Asia,Oman,lifeExp,1987,67.734
Asia,Oman,pop,1987,1593882.0
Asia,Oman,gdpPercap,1992,18616.70691
Asia,Oman,lifeExp,1992,71.197
Asia,Oman,pop,1992,1915208.0
Asia,Oman,gdpPercap,1997,19702.05581
Asia,Oman,lifeExp,1997,72.499
Asia,Oman,pop,1997,2283635.0
Asia,Oman,gdpPercap,2002,19774.83687
Asia,Oman,lifeExp,2002,74.193
Asia,Oman,pop,2002,2713462.0
Asia,Oman,gdpPercap,2007,22316.19287
Asia,Oman,lifeExp,2007,75.64
Asia,Oman,pop,2007,3204897.0
Asia,Pakistan,gdpPercap,1952,684.5971438
Asia,Pakistan,lifeExp,1952,43.436
Asia,Pakistan,pop,1952,41346560.0
Asia,Pakistan,gdpPercap,1957,747.0835292
Asia,Pakistan,lifeExp,1957,45.557
Asia,Pakistan,pop,1957,46679944.0
Asia,Pakistan,gdpPercap,1962,803.3427418
Asia,Pakistan,lifeExp,1962,47.67
Asia,Pakistan,pop,1962,53100671.0
Asia,Pakistan,gdpPercap,1967,942.4082588
Asia,Pakistan,lifeExp,1967,49.8
Asia,Pakistan,pop,1967,60641899.0
Asia,Pakistan,gdpPercap,1972,1049.938981
Asia,Pakistan,lifeExp,1972,51.929
Asia,Pakistan,pop,1972,69325921.0
Asia,Pakistan,gdpPercap,1977,1175.921193
Asia,Pakistan,lifeExp,1977,54.043
Asia,Pakistan,pop,1977,78152686.0
Asia,Pakistan,gdpPercap,1982,1443.429832
Asia,Pakistan,lifeExp,1982,56.158
Asia,Pakistan,pop,1982,91462088.0
Asia,Pakistan,gdpPercap,1987,1704.686583
Asia,Pakistan,lifeExp,1987,58.245
Asia,Pakistan,pop,1987,105186881.0
Asia,Pakistan,gdpPercap,1992,1971.829464
Asia,Pakistan,lifeExp,1992,60.838
Asia,Pakistan,pop,1992,120065004.0
Asia,Pakistan,gdpPercap,1997,2049.350521
Asia,Pakistan,lifeExp,1997,61.818
Asia,Pakistan,pop,1997,135564834.0
Asia,Pakistan,gdpPercap,2002,2092.712441
Asia,Pakistan,lifeExp,2002,63.61
Asia,Pakistan,pop,2002,153403524.0
Asia,Pakistan,gdpPercap,2007,2605.94758
Asia,Pakistan,lifeExp,2007,65.483
Asia,Pakistan,pop,2007,169270617.0
Asia,Philippines,gdpPercap,1952,1272.880995
Asia,Philippines,lifeExp,1952,47.752
Asia,Philippines,pop,1952,22438691.0
Asia,Philippines,gdpPercap,1957,1547.944844
Asia,Philippines,lifeExp,1957,51.334
Asia,Philippines,pop,1957,26072194.0
Asia,Philippines,gdpPercap,1962,1649.552153
Asia,Philippines,lifeExp,1962,54.757
Asia,Philippines,pop,1962,30325264.0
Asia,Philippines,gdpPercap,1967,1814.12743
Asia,Philippines,lifeExp,1967,56.393
Asia,Philippines,pop,1967,35356600.0
Asia,Philippines,gdpPercap,1972,1989.37407
Asia,Philippines,lifeExp,1972,58.065
Asia,Philippines,pop,1972,40850141.0
Asia,Philippines,gdpPercap,1977,2373.204287
Asia,Philippines,lifeExp,1977,60.06
Asia,Philippines,pop,1977,46850962.0
Asia,Philippines,gdpPercap,1982,2603.273765
Asia,Philippines,lifeExp,1982,62.082
Asia,Philippines,pop,1982,53456774.0
Asia,Philippines,gdpPercap,1987,2189.634995
Asia,Philippines,lifeExp,1987,64.151
Asia,Philippines,pop,1987,60017788.0
Asia,Philippines,gdpPercap,1992,2279.324017
Asia,Philippines,lifeExp,1992,66.458
Asia,Philippines,pop,1992,67185766.0
Asia,Philippines,gdpPercap,1997,2536.534925
Asia,Philippines,lifeExp,1997,68.564
Asia,Philippines,pop,1997,75012988.0
Asia,Philippines,gdpPercap,2002,2650.921068
Asia,Philippines,lifeExp,2002,70.303
Asia,Philippines,pop,2002,82995088.0
Asia,Philippines,gdpPercap,2007,3190.481016
Asia,Philippines,lifeExp,2007,71.688
Asia,Philippines,pop,2007,91077287.0
Asia,Saudi Arabia,gdpPercap,1952,6459.554823
Asia,Saudi Arabia,lifeExp,1952,39.875
Asia,Saudi Arabia,pop,1952,4005677.0
Asia,Saudi Arabia,gdpPercap,1957,8157.591248
Asia,Saudi Arabia,lifeExp,1957,42.868
Asia,Saudi Arabia,pop,1957,4419650.0
Asia,Saudi Arabia,gdpPercap,1962,11626.41975
Asia,Saudi Arabia,lifeExp,1962,45.914
Asia,Saudi Arabia,pop,1962,4943029.0
Asia,Saudi Arabia,gdpPercap,1967,16903.04886
Asia,Saudi Arabia,lifeExp,1967,49.901
Asia,Saudi Arabia,pop,1967,5618198.0
Asia,Saudi Arabia,gdpPercap,1972,24837.42865
Asia,Saudi Arabia,lifeExp,1972,53.886
Asia,Saudi Arabia,pop,1972,6472756.0
Asia,Saudi Arabia,gdpPercap,1977,34167.7626
Asia,Saudi Arabia,lifeExp,1977,58.69
Asia,Saudi Arabia,pop,1977,8128505.0
Asia,Saudi Arabia,gdpPercap,1982,33693.17525
Asia,Saudi Arabia,lifeExp,1982,63.012
Asia,Saudi Arabia,pop,1982,11254672.0
Asia,Saudi Arabia,gdpPercap,1987,21198.26136
Asia,Saudi Arabia,lifeExp,1987,66.295
Asia,Saudi Arabia,pop,1987,14619745.0
Asia,Saudi Arabia,gdpPercap,1992,24841.61777
Asia,Saudi Arabia,lifeExp,1992,68.768
Asia,Saudi Arabia,pop,1992,16945857.0
Asia,Saudi Arabia,gdpPercap,1997,20586.69019
Asia,Saudi Arabia,lifeExp,1997,70.533
Asia,Saudi Arabia,pop,1997,21229759.0
Asia,Saudi Arabia,gdpPercap,2002,19014.54118
Asia,Saudi Arabia,lifeExp,2002,71.626
Asia,Saudi Arabia,pop,2002,24501530.0
Asia,Saudi Arabia,gdpPercap,2007,21654.83194
Asia,Saudi Arabia,lifeExp,2007,72.777
Asia,Saudi Arabia,pop,2007,27601038.0
Asia,Singapore,gdpPercap,1952,2315.138227
Asia,Singapore,lifeExp,1952,60.396
Asia,Singapore,pop,1952,1127000.0
Asia,Singapore,gdpPercap,1957,2843.104409
Asia,Singapore,lifeExp,1957,63.179
Asia,Singapore,pop,1957,1445929.0
Asia,Singapore,gdpPercap,1962,3674.735572
Asia,Singapore,lifeExp,1962,65.798
Asia,Singapore,pop,1962,1750200.0
Asia,Singapore,gdpPercap,1967,4977.41854
Asia,Singapore,lifeExp,1967,67.946
Asia,Singapore,pop,1967,1977600.0
Asia,Singapore,gdpPercap,1972,8597.756202
Asia,Singapore,lifeExp,1972,69.521
Asia,Singapore,pop,1972,2152400.0
Asia,Singapore,gdpPercap,1977,11210.08948
Asia,Singapore,lifeExp,1977,70.795
Asia,Singapore,pop,1977,2325300.0
Asia,Singapore,gdpPercap,1982,15169.16112
Asia,Singapore,lifeExp,1982,71.76
Asia,Singapore,pop,1982,2651869.0
Asia,Singapore,gdpPercap,1987,18861.53081
Asia,Singapore,lifeExp,1987,73.56
Asia,Singapore,pop,1987,2794552.0
Asia,Singapore,gdpPercap,1992,24769.8912
Asia,Singapore,lifeExp,1992,75.788
Asia,Singapore,pop,1992,3235865.0
Asia,Singapore,gdpPercap,1997,33519.4766
Asia,Singapore,lifeExp,1997,77.158
Asia,Singapore,pop,1997,3802309.0
Asia,Singapore,gdpPercap,2002,36023.1054
Asia,Singapore,lifeExp,2002,78.77
Asia,Singapore,pop,2002,4197776.0
Asia,Singapore,gdpPercap,2007,47143.17964
Asia,Singapore,lifeExp,2007,79.972
Asia,Singapore,pop,2007,4553009.0
Asia,Sri Lanka,gdpPercap,1952,1083.53203
Asia,Sri Lanka,lifeExp,1952,57.593
Asia,Sri Lanka,pop,1952,7982342.0
Asia,Sri Lanka,gdpPercap,1957,1072.546602
Asia,Sri Lanka,lifeExp,1957,61.456
Asia,Sri Lanka,pop,1957,9128546.0
Asia,Sri Lanka,gdpPercap,1962,1074.47196
